block,cond_file,ready_msg,fdbk_msg,pair,allowed,correct,state,position,num_reminder,lett_reminder,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_key_resp.keys,trial_key_resp.corr,trial_key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",4M,dk,d,BottomLeft,"[-0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,22,22,22,j,0,0.15505120000034367,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",6K,dk,d,BottomRight,"[0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,23,23,23,j,0,0.15557979999994132,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",3A,dk,k,BottomLeft,"[-0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,24,24,24,j,0,0.1562461000003168,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",6G,dk,d,BottomRight,"[0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,25,25,25,j,0,0.16508770000018558,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",7G,dk,d,BottomLeft,"[-0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,26,26,26,j,0,0.14973289999988992,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",2I,dk,k,BottomRight,"[0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,27,27,27,j,0,0.16694189999998343,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",5I,dk,k,BottomLeft,"[-0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,28,28,28,j,0,0.1678644999997232,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",4R,dk,d,BottomRight,"[0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,29,29,29,j,0,0.15226150000034977,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",8U,dk,k,BottomLeft,"[-0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,30,30,30,j,0,0.15314269999998942,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.","Good work! 

In this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ",5A,dk,k,BottomRight,"[0.3, -0.3]", ,D = Consonant        K = Vowel,0,1,1,1,0,31,31,31,j,0,0.13764639999999417,,001,2019_Oct_09_1321,Number_Letter_Task,3.1.5,59.96544790901978,
