6.4450 	WARNING 	Monitor specification not found. Creating a temporary one...
15.5219 	EXP 	New trial (rep=0, index=24): OrderedDict([('pair', '8E'), ('allowed', 'fj'), ('correct', 'j'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', ' ')])
15.5345 	EXP 	NL_Pair: autoDraw = False
15.5345 	EXP 	number_reminder: autoDraw = False
15.5345 	EXP 	letter_reminder: autoDraw = False
15.5345 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
15.5345 	EXP 	NL_Pair: text = '8E'
15.5345 	EXP 	number_reminder: text = 'F = Odd        J = Even'
15.5345 	EXP 	letter_reminder: text = ' '
15.5345 	EXP 	NL_Pair: autoDraw = True
15.5345 	EXP 	number_reminder: autoDraw = True
15.5345 	EXP 	letter_reminder: autoDraw = True
15.6226 	EXP 	New trial (rep=0, index=25): OrderedDict([('pair', '6A'), ('allowed', 'fj'), ('correct', 'j'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', ' ')])
15.6303 	DATA 	Keypress: f
15.6347 	EXP 	NL_Pair: autoDraw = False
15.6347 	EXP 	number_reminder: autoDraw = False
15.6347 	EXP 	letter_reminder: autoDraw = False
15.6347 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
15.6347 	EXP 	NL_Pair: text = '6A'
15.6347 	EXP 	number_reminder: text = 'F = Odd        J = Even'
15.6347 	EXP 	letter_reminder: text = ' '
15.6347 	EXP 	NL_Pair: autoDraw = True
15.6347 	EXP 	number_reminder: autoDraw = True
15.6347 	EXP 	letter_reminder: autoDraw = True
15.7229 	EXP 	New trial (rep=0, index=26): OrderedDict([('pair', '2U'), ('allowed', 'fj'), ('correct', 'j'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', ' ')])
15.7306 	DATA 	Keypress: j
15.7349 	EXP 	NL_Pair: autoDraw = False
15.7349 	EXP 	number_reminder: autoDraw = False
15.7349 	EXP 	letter_reminder: autoDraw = False
15.7349 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
15.7349 	EXP 	NL_Pair: text = '2U'
15.7349 	EXP 	number_reminder: text = 'F = Odd        J = Even'
15.7349 	EXP 	letter_reminder: text = ' '
15.7349 	EXP 	NL_Pair: autoDraw = True
15.7349 	EXP 	number_reminder: autoDraw = True
15.7349 	EXP 	letter_reminder: autoDraw = True
15.8384 	EXP 	New trial (rep=0, index=27): OrderedDict([('pair', '8R'), ('allowed', 'fj'), ('correct', 'j'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', ' ')])
15.8471 	DATA 	Keypress: f
15.8514 	EXP 	NL_Pair: autoDraw = False
15.8514 	EXP 	number_reminder: autoDraw = False
15.8514 	EXP 	letter_reminder: autoDraw = False
15.8514 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
15.8514 	EXP 	NL_Pair: text = '8R'
15.8514 	EXP 	number_reminder: text = 'F = Odd        J = Even'
15.8514 	EXP 	letter_reminder: text = ' '
15.8514 	EXP 	NL_Pair: autoDraw = True
15.8514 	EXP 	number_reminder: autoDraw = True
15.8514 	EXP 	letter_reminder: autoDraw = True
15.9724 	EXP 	New trial (rep=0, index=28): OrderedDict([('pair', '4A'), ('allowed', 'fj'), ('correct', 'j'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', ' ')])
15.9834 	DATA 	Keypress: j
16.0013 	EXP 	NL_Pair: autoDraw = False
16.0013 	EXP 	number_reminder: autoDraw = False
16.0013 	EXP 	letter_reminder: autoDraw = False
16.0013 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
16.0013 	EXP 	NL_Pair: text = '4A'
16.0013 	EXP 	number_reminder: text = 'F = Odd        J = Even'
16.0013 	EXP 	letter_reminder: text = ' '
16.0013 	EXP 	NL_Pair: autoDraw = True
16.0013 	EXP 	number_reminder: autoDraw = True
16.0013 	EXP 	letter_reminder: autoDraw = True
16.0723 	DATA 	Keypress: f
16.0894 	EXP 	New trial (rep=0, index=29): OrderedDict([('pair', '5R'), ('allowed', 'fj'), ('correct', 'f'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', ' ')])
16.1017 	EXP 	NL_Pair: autoDraw = False
16.1017 	EXP 	number_reminder: autoDraw = False
16.1017 	EXP 	letter_reminder: autoDraw = False
16.1017 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
16.1017 	EXP 	NL_Pair: text = '5R'
16.1017 	EXP 	number_reminder: text = 'F = Odd        J = Even'
16.1017 	EXP 	letter_reminder: text = ' '
16.1017 	EXP 	NL_Pair: autoDraw = True
16.1017 	EXP 	number_reminder: autoDraw = True
16.1017 	EXP 	letter_reminder: autoDraw = True
16.1724 	EXP 	New trial (rep=0, index=30): OrderedDict([('pair', '5K'), ('allowed', 'fj'), ('correct', 'f'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', ' ')])
16.1801 	DATA 	Keypress: j
16.1846 	EXP 	NL_Pair: autoDraw = False
16.1846 	EXP 	number_reminder: autoDraw = False
16.1846 	EXP 	letter_reminder: autoDraw = False
16.1846 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
16.1846 	EXP 	NL_Pair: text = '5K'
16.1846 	EXP 	number_reminder: text = 'F = Odd        J = Even'
16.1846 	EXP 	letter_reminder: text = ' '
16.1846 	EXP 	NL_Pair: autoDraw = True
16.1846 	EXP 	number_reminder: autoDraw = True
16.1846 	EXP 	letter_reminder: autoDraw = True
16.2895 	EXP 	New trial (rep=0, index=31): OrderedDict([('pair', '3U'), ('allowed', 'fj'), ('correct', 'f'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', ' ')])
16.2971 	DATA 	Keypress: f
16.3015 	EXP 	NL_Pair: autoDraw = False
16.3015 	EXP 	number_reminder: autoDraw = False
16.3015 	EXP 	letter_reminder: autoDraw = False
16.3015 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
16.3015 	EXP 	NL_Pair: text = '3U'
16.3015 	EXP 	number_reminder: text = 'F = Odd        J = Even'
16.3015 	EXP 	letter_reminder: text = ' '
16.3015 	EXP 	NL_Pair: autoDraw = True
16.3015 	EXP 	number_reminder: autoDraw = True
16.3015 	EXP 	letter_reminder: autoDraw = True
16.4655 	DATA 	Keypress: j
16.4847 	EXP 	NL_Pair: autoDraw = False
16.4847 	EXP 	number_reminder: autoDraw = False
16.4847 	EXP 	letter_reminder: autoDraw = False
16.4847 	EXP 	fdbk_txt: text = 'Good work! \n\nIn this second block, number-letter pairs will only appear on the bottom half of the screen. \n\nDecide if the letter is a consonant or a vowel. '
16.4847 	EXP 	fdbk_txt: autoDraw = True
16.4847 	EXP 	fdbk_cont: autoDraw = True
16.5398 	DATA 	Keypress: f
16.6573 	DATA 	Keypress: j
17.1059 	EXP 	New trial (rep=0, index=1): OrderedDict([('block', 2), ('cond_file', 'NLT_Block_2.xlsx'), ('ready_msg', 'Respond by pressing…  \n        D if the letter is a consonant. \n        K if the letter is a vowel.\n\nRemember... \n        Consonants are G, K, M, and R.\n        Vowels are A, E, I, and U.'), ('fdbk_msg', 'Good work! \n\nIn this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. ')])
17.1690 	DATA 	Keypress: space
17.1846 	EXP 	fdbk_txt: autoDraw = False
17.1846 	EXP 	fdbk_cont: autoDraw = False
17.1846 	EXP 	rdy_txt: text = 'Respond by pressing…  \n        D if the letter is a consonant. \n        K if the letter is a vowel.\n\nRemember... \n        Consonants are G, K, M, and R.\n        Vowels are A, E, I, and U.'
17.1846 	EXP 	rdy_txt: autoDraw = True
17.1846 	EXP 	rdy_cont: autoDraw = True
17.8642 	EXP 	Imported NLT_Block_2.xlsx as conditions, 32 conditions, 7 params
17.8644 	EXP 	Created sequence: sequential, trialTypes=32, nReps=1, seed=None
17.8647 	EXP 	New trial (rep=0, index=0): OrderedDict([('pair', '3R'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
17.8820 	DATA 	Keypress: space
17.9015 	EXP 	rdy_txt: autoDraw = False
17.9015 	EXP 	rdy_cont: autoDraw = False
17.9015 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
17.9015 	EXP 	NL_Pair: text = '3R'
17.9015 	EXP 	number_reminder: text = ' '
17.9015 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
17.9015 	EXP 	NL_Pair: autoDraw = True
17.9015 	EXP 	number_reminder: autoDraw = True
17.9015 	EXP 	letter_reminder: autoDraw = True
18.3234 	DATA 	Keypress: f
18.3397 	EXP 	New trial (rep=0, index=1): OrderedDict([('pair', '8I'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
18.3515 	EXP 	NL_Pair: autoDraw = False
18.3515 	EXP 	number_reminder: autoDraw = False
18.3515 	EXP 	letter_reminder: autoDraw = False
18.3515 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
18.3515 	EXP 	NL_Pair: text = '8I'
18.3515 	EXP 	number_reminder: text = ' '
18.3515 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
18.3515 	EXP 	NL_Pair: autoDraw = True
18.3515 	EXP 	number_reminder: autoDraw = True
18.3515 	EXP 	letter_reminder: autoDraw = True
18.4053 	EXP 	New trial (rep=0, index=2): OrderedDict([('pair', '2A'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
18.4130 	DATA 	Keypress: j
18.4180 	EXP 	NL_Pair: autoDraw = False
18.4180 	EXP 	number_reminder: autoDraw = False
18.4180 	EXP 	letter_reminder: autoDraw = False
18.4180 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
18.4180 	EXP 	NL_Pair: text = '2A'
18.4180 	EXP 	number_reminder: text = ' '
18.4180 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
18.4180 	EXP 	NL_Pair: autoDraw = True
18.4180 	EXP 	number_reminder: autoDraw = True
18.4180 	EXP 	letter_reminder: autoDraw = True
18.5730 	EXP 	New trial (rep=0, index=3): OrderedDict([('pair', '8A'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
18.5820 	DATA 	Keypress: f
18.6018 	EXP 	NL_Pair: autoDraw = False
18.6018 	EXP 	number_reminder: autoDraw = False
18.6018 	EXP 	letter_reminder: autoDraw = False
18.6018 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
18.6018 	EXP 	NL_Pair: text = '8A'
18.6018 	EXP 	number_reminder: text = ' '
18.6018 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
18.6018 	EXP 	NL_Pair: autoDraw = True
18.6018 	EXP 	number_reminder: autoDraw = True
18.6018 	EXP 	letter_reminder: autoDraw = True
18.6575 	DATA 	Keypress: j
18.6728 	EXP 	New trial (rep=0, index=4): OrderedDict([('pair', '9G'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
18.6846 	EXP 	NL_Pair: autoDraw = False
18.6846 	EXP 	number_reminder: autoDraw = False
18.6846 	EXP 	letter_reminder: autoDraw = False
18.6846 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
18.6846 	EXP 	NL_Pair: text = '9G'
18.6846 	EXP 	number_reminder: text = ' '
18.6846 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
18.6846 	EXP 	NL_Pair: autoDraw = True
18.6846 	EXP 	number_reminder: autoDraw = True
18.6846 	EXP 	letter_reminder: autoDraw = True
18.7560 	EXP 	New trial (rep=0, index=5): OrderedDict([('pair', '4K'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
18.7635 	DATA 	Keypress: f
18.7678 	EXP 	NL_Pair: autoDraw = False
18.7678 	EXP 	number_reminder: autoDraw = False
18.7678 	EXP 	letter_reminder: autoDraw = False
18.7678 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
18.7678 	EXP 	NL_Pair: text = '4K'
18.7678 	EXP 	number_reminder: text = ' '
18.7678 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
18.7678 	EXP 	NL_Pair: autoDraw = True
18.7678 	EXP 	number_reminder: autoDraw = True
18.7678 	EXP 	letter_reminder: autoDraw = True
18.8891 	EXP 	New trial (rep=0, index=6): OrderedDict([('pair', '1U'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
18.8967 	DATA 	Keypress: j
18.9016 	EXP 	NL_Pair: autoDraw = False
18.9016 	EXP 	number_reminder: autoDraw = False
18.9016 	EXP 	letter_reminder: autoDraw = False
18.9016 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
18.9016 	EXP 	NL_Pair: text = '1U'
18.9016 	EXP 	number_reminder: text = ' '
18.9016 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
18.9016 	EXP 	NL_Pair: autoDraw = True
18.9016 	EXP 	number_reminder: autoDraw = True
18.9016 	EXP 	letter_reminder: autoDraw = True
18.9892 	EXP 	New trial (rep=0, index=7): OrderedDict([('pair', '8G'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
18.9969 	DATA 	Keypress: f
19.0013 	EXP 	NL_Pair: autoDraw = False
19.0013 	EXP 	number_reminder: autoDraw = False
19.0013 	EXP 	letter_reminder: autoDraw = False
19.0013 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
19.0013 	EXP 	NL_Pair: text = '8G'
19.0013 	EXP 	number_reminder: text = ' '
19.0013 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.0013 	EXP 	NL_Pair: autoDraw = True
19.0013 	EXP 	number_reminder: autoDraw = True
19.0013 	EXP 	letter_reminder: autoDraw = True
19.1065 	DATA 	Keypress: j
19.1230 	EXP 	New trial (rep=0, index=8): OrderedDict([('pair', '7R'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.1350 	EXP 	NL_Pair: autoDraw = False
19.1350 	EXP 	number_reminder: autoDraw = False
19.1350 	EXP 	letter_reminder: autoDraw = False
19.1350 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
19.1350 	EXP 	NL_Pair: text = '7R'
19.1350 	EXP 	number_reminder: text = ' '
19.1350 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.1350 	EXP 	NL_Pair: autoDraw = True
19.1350 	EXP 	number_reminder: autoDraw = True
19.1350 	EXP 	letter_reminder: autoDraw = True
19.2222 	EXP 	New trial (rep=0, index=9): OrderedDict([('pair', '1K'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.2299 	DATA 	Keypress: f
19.2346 	EXP 	NL_Pair: autoDraw = False
19.2346 	EXP 	number_reminder: autoDraw = False
19.2346 	EXP 	letter_reminder: autoDraw = False
19.2346 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
19.2346 	EXP 	NL_Pair: text = '1K'
19.2346 	EXP 	number_reminder: text = ' '
19.2346 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.2346 	EXP 	NL_Pair: autoDraw = True
19.2346 	EXP 	number_reminder: autoDraw = True
19.2346 	EXP 	letter_reminder: autoDraw = True
19.3394 	EXP 	New trial (rep=0, index=10): OrderedDict([('pair', '5E'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.3469 	DATA 	Keypress: j
19.3516 	EXP 	NL_Pair: autoDraw = False
19.3516 	EXP 	number_reminder: autoDraw = False
19.3516 	EXP 	letter_reminder: autoDraw = False
19.3516 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
19.3516 	EXP 	NL_Pair: text = '5E'
19.3516 	EXP 	number_reminder: text = ' '
19.3516 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.3516 	EXP 	NL_Pair: autoDraw = True
19.3516 	EXP 	number_reminder: autoDraw = True
19.3516 	EXP 	letter_reminder: autoDraw = True
19.4058 	EXP 	New trial (rep=0, index=11): OrderedDict([('pair', '7E'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.4134 	DATA 	Keypress: f
19.4178 	EXP 	NL_Pair: autoDraw = False
19.4178 	EXP 	number_reminder: autoDraw = False
19.4178 	EXP 	letter_reminder: autoDraw = False
19.4178 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
19.4178 	EXP 	NL_Pair: text = '7E'
19.4178 	EXP 	number_reminder: text = ' '
19.4178 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.4178 	EXP 	NL_Pair: autoDraw = True
19.4178 	EXP 	number_reminder: autoDraw = True
19.4178 	EXP 	letter_reminder: autoDraw = True
19.5230 	DATA 	Keypress: j
19.5386 	EXP 	New trial (rep=0, index=12): OrderedDict([('pair', '2M'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.5514 	EXP 	NL_Pair: autoDraw = False
19.5514 	EXP 	number_reminder: autoDraw = False
19.5514 	EXP 	letter_reminder: autoDraw = False
19.5514 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
19.5514 	EXP 	NL_Pair: text = '2M'
19.5514 	EXP 	number_reminder: text = ' '
19.5514 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.5514 	EXP 	NL_Pair: autoDraw = True
19.5514 	EXP 	number_reminder: autoDraw = True
19.5514 	EXP 	letter_reminder: autoDraw = True
19.6060 	EXP 	New trial (rep=0, index=13): OrderedDict([('pair', '9A'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.6136 	DATA 	Keypress: f
19.6180 	EXP 	NL_Pair: autoDraw = False
19.6180 	EXP 	number_reminder: autoDraw = False
19.6180 	EXP 	letter_reminder: autoDraw = False
19.6180 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
19.6180 	EXP 	NL_Pair: text = '9A'
19.6180 	EXP 	number_reminder: text = ' '
19.6180 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.6180 	EXP 	NL_Pair: autoDraw = True
19.6180 	EXP 	number_reminder: autoDraw = True
19.6180 	EXP 	letter_reminder: autoDraw = True
19.7229 	DATA 	Keypress: j
19.7394 	EXP 	New trial (rep=0, index=14): OrderedDict([('pair', '4G'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.7516 	EXP 	NL_Pair: autoDraw = False
19.7516 	EXP 	number_reminder: autoDraw = False
19.7516 	EXP 	letter_reminder: autoDraw = False
19.7516 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
19.7516 	EXP 	NL_Pair: text = '4G'
19.7516 	EXP 	number_reminder: text = ' '
19.7516 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.7516 	EXP 	NL_Pair: autoDraw = True
19.7516 	EXP 	number_reminder: autoDraw = True
19.7516 	EXP 	letter_reminder: autoDraw = True
19.8050 	EXP 	New trial (rep=0, index=15): OrderedDict([('pair', '4U'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.8126 	DATA 	Keypress: f
19.8179 	EXP 	NL_Pair: autoDraw = False
19.8179 	EXP 	number_reminder: autoDraw = False
19.8179 	EXP 	letter_reminder: autoDraw = False
19.8179 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
19.8179 	EXP 	NL_Pair: text = '4U'
19.8179 	EXP 	number_reminder: text = ' '
19.8179 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.8179 	EXP 	NL_Pair: autoDraw = True
19.8179 	EXP 	number_reminder: autoDraw = True
19.8179 	EXP 	letter_reminder: autoDraw = True
19.9391 	EXP 	New trial (rep=0, index=16): OrderedDict([('pair', '9M'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
19.9467 	DATA 	Keypress: j
19.9514 	EXP 	NL_Pair: autoDraw = False
19.9514 	EXP 	number_reminder: autoDraw = False
19.9514 	EXP 	letter_reminder: autoDraw = False
19.9514 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
19.9514 	EXP 	NL_Pair: text = '9M'
19.9514 	EXP 	number_reminder: text = ' '
19.9514 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
19.9514 	EXP 	NL_Pair: autoDraw = True
19.9514 	EXP 	number_reminder: autoDraw = True
19.9514 	EXP 	letter_reminder: autoDraw = True
20.0723 	EXP 	New trial (rep=0, index=17): OrderedDict([('pair', '6U'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.0800 	DATA 	Keypress: f
20.0848 	EXP 	NL_Pair: autoDraw = False
20.0848 	EXP 	number_reminder: autoDraw = False
20.0848 	EXP 	letter_reminder: autoDraw = False
20.0848 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
20.0848 	EXP 	NL_Pair: text = '6U'
20.0848 	EXP 	number_reminder: text = ' '
20.0848 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.0848 	EXP 	NL_Pair: autoDraw = True
20.0848 	EXP 	number_reminder: autoDraw = True
20.0848 	EXP 	letter_reminder: autoDraw = True
20.1896 	EXP 	New trial (rep=0, index=18): OrderedDict([('pair', '9R'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.1971 	DATA 	Keypress: j
20.2015 	EXP 	NL_Pair: autoDraw = False
20.2015 	EXP 	number_reminder: autoDraw = False
20.2015 	EXP 	letter_reminder: autoDraw = False
20.2015 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
20.2015 	EXP 	NL_Pair: text = '9R'
20.2015 	EXP 	number_reminder: text = ' '
20.2015 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.2015 	EXP 	NL_Pair: autoDraw = True
20.2015 	EXP 	number_reminder: autoDraw = True
20.2015 	EXP 	letter_reminder: autoDraw = True
20.2892 	EXP 	New trial (rep=0, index=19): OrderedDict([('pair', '7U'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.2969 	DATA 	Keypress: f
20.3012 	EXP 	NL_Pair: autoDraw = False
20.3012 	EXP 	number_reminder: autoDraw = False
20.3012 	EXP 	letter_reminder: autoDraw = False
20.3012 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
20.3012 	EXP 	NL_Pair: text = '7U'
20.3012 	EXP 	number_reminder: text = ' '
20.3012 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.3012 	EXP 	NL_Pair: autoDraw = True
20.3012 	EXP 	number_reminder: autoDraw = True
20.3012 	EXP 	letter_reminder: autoDraw = True
20.4059 	EXP 	New trial (rep=0, index=20): OrderedDict([('pair', '1I'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.4136 	DATA 	Keypress: j
20.4183 	EXP 	NL_Pair: autoDraw = False
20.4183 	EXP 	number_reminder: autoDraw = False
20.4183 	EXP 	letter_reminder: autoDraw = False
20.4183 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
20.4183 	EXP 	NL_Pair: text = '1I'
20.4183 	EXP 	number_reminder: text = ' '
20.4183 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.4183 	EXP 	NL_Pair: autoDraw = True
20.4183 	EXP 	number_reminder: autoDraw = True
20.4183 	EXP 	letter_reminder: autoDraw = True
20.5059 	EXP 	New trial (rep=0, index=21): OrderedDict([('pair', '9K'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.5135 	DATA 	Keypress: f
20.5179 	EXP 	NL_Pair: autoDraw = False
20.5179 	EXP 	number_reminder: autoDraw = False
20.5179 	EXP 	letter_reminder: autoDraw = False
20.5179 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
20.5179 	EXP 	NL_Pair: text = '9K'
20.5179 	EXP 	number_reminder: text = ' '
20.5179 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.5179 	EXP 	NL_Pair: autoDraw = True
20.5179 	EXP 	number_reminder: autoDraw = True
20.5179 	EXP 	letter_reminder: autoDraw = True
20.6395 	EXP 	New trial (rep=0, index=22): OrderedDict([('pair', '4M'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.6471 	DATA 	Keypress: j
20.6513 	EXP 	NL_Pair: autoDraw = False
20.6513 	EXP 	number_reminder: autoDraw = False
20.6513 	EXP 	letter_reminder: autoDraw = False
20.6513 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
20.6513 	EXP 	NL_Pair: text = '4M'
20.6513 	EXP 	number_reminder: text = ' '
20.6513 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.6513 	EXP 	NL_Pair: autoDraw = True
20.6513 	EXP 	number_reminder: autoDraw = True
20.6513 	EXP 	letter_reminder: autoDraw = True
20.7225 	EXP 	New trial (rep=0, index=23): OrderedDict([('pair', '6K'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.7302 	DATA 	Keypress: f
20.7348 	EXP 	NL_Pair: autoDraw = False
